IDx,IDy,Posix,Posiy,accuracy
7,7,-0.6,-0.736,
7,8,-0.598,-0.696,
7,9,-0.594,-0.656,
7,10,-0.5920000000000001,-0.616,
7,11,-0.5900000000000001,-0.562,
7,12,-0.5880000000000001,-0.524,
7,13,-0.5880000000000001,-0.482,
7,14,-0.5860000000000001,-0.428,
7,15,-0.5860000000000001,-0.386,
7,16,-0.5880000000000001,-0.3259999999999999,
7,17,-0.5860000000000001,-0.272,
7,18,-0.5900000000000001,-0.2219999999999999,
7,19,-0.5900000000000001,-0.166,
7,20,-0.5900000000000001,-0.1059999999999999,
7,21,-0.5900000000000001,-0.06,
7,22,-0.5920000000000001,0.006,
7,23,-0.5920000000000001,0.064,
7,24,-0.5920000000000001,0.1080000000000001,
7,25,-0.594,0.1639999999999999,
7,26,-0.594,0.2239999999999999,
7,27,-0.594,0.27,
7,28,-0.594,0.326,
7,29,-0.594,0.3799999999999999,
7,30,-0.594,0.4259999999999999,
7,31,-0.596,0.48,
7,32,-0.596,0.528,
7,33,-0.598,0.5640000000000001,
7,34,-0.6,0.6200000000000001,
7,35,-0.602,0.6599999999999999,
7,36,-0.602,0.692,
7,37,-0.606,0.732,
7,38,-0.606,0.766,
7,39,-0.61,0.792,
7,40,-0.614,0.8260000000000001,
7,41,-0.618,0.8500000000000001,
7,42,-0.62,0.8720000000000001,
7,43,-0.6202157995962984,0.8943687635678107,
7,44,-0.6211091328026814,0.905535428647599,
8,0,-0.5744748760901875,-0.9057986586109028,
8,1,-0.5748346261382786,-0.895365907216262,
8,2,-0.5720000000000001,-0.87,
8,3,-0.5700000000000001,-0.85,
8,4,-0.5680000000000001,-0.8280000000000001,
8,5,-0.5640000000000001,-0.796,
8,6,-0.562,-0.768,
8,7,-0.56,-0.736,
8,8,-0.556,-0.696,
8,9,-0.556,-0.654,
8,10,-0.552,-0.618,
8,11,-0.554,-0.5640000000000001,
8,12,-0.554,-0.526,
8,13,-0.554,-0.484,
8,14,-0.552,-0.424,
8,15,-0.554,-0.382,
8,16,-0.554,-0.3299999999999999,
